179.187500,5.687500,5.875000,-0.502562,-0.062750
178.875000,5.750000,5.937500,-0.502750,-0.062687
178.875000,5.812500,6.062500,-0.502437,-0.062375
178.875000,5.937500,6.125000,-0.502500,-0.062062
178.875000,5.937500,6.187500,-0.502250,-0.061563
178.875000,6.062500,6.250000,-0.502375,-0.061375
178.875000,6.062500,6.312500,-0.503250,-0.061312
178.875000,6.125000,6.375000,-0.502437,-0.061500
178.875000,6.125000,6.437500,-0.502562,-0.061125
178.875000,6.187500,6.437500,-0.502125,-0.060375
178.875000,6.250000,6.500000,-0.502000,-0.060312
178.875000,6.312500,6.562500,-0.502000,-0.059938
178.875000,6.375000,6.625000,-0.501500,-0.060000
178.375000,6.375000,6.687500,-0.501375,-0.059750
177.937500,6.437500,6.687500,-0.502062,-0.059750
177.312500,6.500000,6.750000,-0.502125,-0.059625
177.125000,6.625000,6.875000,-0.501875,-0.059375
176.625000,6.687500,6.937500,-0.502062,-0.059250
176.250000,6.812500,7.000000,-0.502125,-0.059125
175.687500,6.875000,7.062500,-0.501812,-0.058938
175.187500,6.937500,7.187500,-0.501312,-0.058500
174.937500,7.062500,7.250000,-0.501500,-0.058250
174.437500,7.125000,7.375000,-0.501625,-0.058125
174.437500,7.250000,7.500000,-0.501875,-0.057562
173.812500,7.375000,7.562500,-0.502062,-0.057500
173.375000,7.437500,7.687500,-0.501937,-0.057000
172.937500,7.562500,7.750000,-0.501250,-0.056812
172.750000,7.625000,7.812500,-0.501437,-0.056812
172.437500,7.687500,7.875000,-0.501437,-0.056562
171.875000,7.750000,7.937500,-0.501875,-0.056375
171.687500,7.812500,8.000000,-0.501625,-0.056500
171.562500,7.937500,8.062500,-0.501562,-0.055875
171.125000,8.000000,8.125000,-0.501688,-0.055687
170.812500,8.062500,8.187500,-0.501312,-0.055562
170.562500,8.125000,8.250000,-0.501625,-0.055375
170.312500,8.187500,8.312500,-0.500750,-0.054812
170.125000,8.250000,8.375000,-0.501312,-0.054500
169.625000,8.375000,8.500000,-0.501187,-0.054125
169.062500,8.437500,8.562500,-0.500687,-0.054062
168.812500,8.562500,8.625000,-0.500937,-0.053750
168.375000,8.625000,8.687500,-0.501187,-0.053312
168.312500,8.687500,8.750000,-0.500875,-0.052750
167.875000,8.750000,8.875000,-0.500750,-0.052875
167.875000,8.812500,8.937500,-0.500937,-0.052250
167.625000,8.937500,9.000000,-0.500500,-0.052000
167.187500,9.000000,9.125000,-0.501000,-0.051813
167.000000,9.125000,9.187500,-0.500687,-0.051312
166.500000,9.187500,9.312500,-0.500187,-0.051375
166.437500,9.250000,9.375000,-0.500000,-0.050937
166.437500,9.312500,9.437500,-0.499875,-0.050750
166.437500,9.437500,9.562500,-0.500062,-0.050563
166.437500,9.500000,9.625000,-0.500125,-0.050250
166.437500,9.562500,9.687500,-0.500125,-0.050125
166.437500,9.625000,9.750000,-0.500250,-0.049375
166.437500,9.687500,9.812500,-0.500187,-0.049125
165.937500,9.750000,9.937500,-0.500187,-0.049000
165.500000,9.812500,10.000000,-0.500375,-0.048875
164.750000,9.937500,10.062500,-0.500250,-0.048375
164.062500,10.000000,10.187500,-0.500125,-0.047812
163.687500,10.062500,10.250000,-0.500062,-0.047812
163.062500,10.187500,10.312500,-0.500187,-0.047375
162.312500,10.250000,10.437500,-0.499813,-0.046625
161.937500,10.312500,10.500000,-0.499750,-0.046625
161.437500,10.375000,10.562500,-0.499625,-0.046437
161.312500,10.500000,10.625000,-0.499688,-0.045750
161.000000,10.562500,10.750000,-0.499375,-0.045687
160.437500,10.625000,10.812500,-0.499500,-0.045250
160.375000,10.750000,10.937500,-0.499563,-0.045375
159.750000,10.812500,11.000000,-0.499563,-0.044687
159.500000,10.875000,11.062500,-0.499187,-0.044687
159.312500,11.000000,11.187500,-0.499125,-0.044813
158.875000,11.062500,11.250000,-0.499375,-0.044125
158.562500,11.125000,11.312500,-0.499125,-0.044000
158.000000,11.187500,11.437500,-0.498437,-0.043500
157.750000,11.250000,11.500000,-0.499250,-0.043187
157.312500,11.375000,11.562500,-0.500062,-0.043063
156.750000,11.437500,11.687500,-0.499250,-0.042625
156.437500,11.500000,11.750000,-0.498875,-0.042250
156.125000,11.562500,11.812500,-0.499187,-0.042062
155.500000,11.625000,11.937500,-0.499563,-0.041687
155.250000,11.750000,12.000000,-0.499187,-0.041625
154.437500,11.812500,12.062500,-0.498937,-0.041000
154.437500,11.875000,12.125000,-0.499063,-0.040625
154.125000,11.937500,12.250000,-0.499187,-0.040250
153.750000,12.000000,12.312500,-0.499000,-0.039812
153.125000,12.062500,12.375000,-0.498813,-0.039562
152.625000,12.187500,12.437500,-0.499000,-0.039187
152.250000,12.250000,12.562500,-0.498688,-0.038750
151.750000,12.312500,12.625000,-0.498875,-0.038375
151.500000,12.375000,12.750000,-0.498750,-0.037750
150.937500,12.437500,12.812500,-0.498625,-0.037625
150.312500,12.562500,12.875000,-0.498750,-0.037813
150.187500,12.625000,13.000000,-0.498437,-0.037125
149.875000,12.687500,13.062500,-0.498500,-0.036125
149.187500,12.750000,13.125000,-0.498500,-0.035687
149.000000,12.812500,13.187500,-0.497938,-0.035437
148.437500,12.875000,13.312500,-0.498062,-0.035125
148.125000,13.000000,13.375000,-0.498188,-0.034500
148.062500,13.062500,13.437500,-0.498062,-0.034250
147.500000,13.125000,13.500000,-0.497938,-0.034125
147.500000,13.187500,13.625000,-0.497938,-0.033500
147.500000,13.250000,13.687500,-0.498250,-0.032750
147.500000,13.312500,13.750000,-0.498062,-0.032625
147.500000,13.375000,13.812500,-0.497938,-0.032187
147.500000,13.437500,13.937500,-0.497875,-0.031750
146.937500,13.562500,14.000000,-0.497875,-0.031625
146.312500,13.625000,14.062500,-0.498000,-0.031062
146.000000,13.687500,14.187500,-0.497875,-0.030500
145.250000,13.750000,14.250000,-0.498000,-0.029938
144.562500,13.875000,14.375000,-0.497750,-0.029375
144.375000,13.937500,14.437500,-0.498000,-0.028750
143.625000,14.000000,14.500000,-0.498000,-0.028812
143.125000,14.062500,14.625000,-0.497938,-0.028875
142.500000,14.125000,14.687500,-0.497438,-0.028312
141.812500,14.187500,14.750000,-0.497562,-0.027875
141.562500,14.312500,14.812500,-0.497750,-0.027750
141.125000,14.375000,14.937500,-0.497250,-0.027500
140.437500,14.437500,15.000000,-0.497125,-0.027312
140.062500,14.500000,15.062500,-0.497000,-0.026750
139.437500,14.562500,15.125000,-0.497125,-0.026312
139.125000,14.625000,15.187500,-0.497312,-0.025625
138.562500,14.687500,15.250000,-0.496813,-0.025437
137.937500,14.750000,15.375000,-0.497187,-0.025000
137.562500,14.812500,15.437500,-0.497187,-0.024625
137.000000,14.875000,15.500000,-0.496813,-0.024312
136.687500,14.937500,15.562500,-0.497250,-0.023562
136.000000,15.000000,15.625000,-0.497000,-0.023500
135.625000,15.062500,15.750000,-0.496875,-0.022375
135.562500,15.187500,15.812500,-0.496875,-0.021750
135.000000,15.250000,15.875000,-0.496938,-0.021500
134.437500,15.312500,16.000000,-0.496875,-0.021000
134.125000,15.375000,16.062500,-0.496750,-0.020437
133.562500,15.437500,16.125000,-0.496437,-0.020437
133.375000,15.500000,16.250000,-0.496188,-0.019687
133.000000,15.625000,16.312500,-0.496188,-0.019500
132.375000,15.687500,16.375000,-0.496500,-0.018812
132.062500,15.750000,16.500000,-0.496375,-0.018562
131.687500,15.812500,16.562500,-0.496188,-0.018187
131.250000,15.875000,16.625000,-0.496000,-0.017750
131.000000,15.937500,16.750000,-0.495688,-0.017375
130.375000,16.000000,16.812500,-0.495875,-0.016937
130.125000,16.062500,16.875000,-0.495750,-0.016500
129.687500,16.125000,16.937500,-0.496125,-0.016125
129.375000,16.250000,17.062500,-0.496062,-0.015687
128.687500,16.312500,17.125000,-0.495688,-0.015625
128.187500,16.375000,17.187500,-0.495688,-0.014875
128.000000,16.437500,17.312500,-0.495625,-0.014375
127.375000,16.500000,17.375000,-0.495500,-0.013875
127.062500,16.625000,17.500000,-0.495875,-0.013437
126.562500,16.687500,17.562500,-0.495438,-0.012875
126.000000,16.750000,17.687500,-0.495562,-0.012438
125.812500,16.812500,17.750000,-0.495375,-0.012250
125.125000,16.937500,17.875000,-0.495438,-0.011688
124.687500,17.000000,17.937500,-0.495250,-0.011188
124.312500,17.062500,18.000000,-0.495250,-0.010375
123.875000,17.125000,18.125000,-0.494875,-0.010000
123.750000,17.187500,18.187500,-0.495250,-0.010188
123.312500,17.312500,18.250000,-0.494813,-0.009688
123.000000,17.375000,18.375000,-0.494750,-0.009125
122.312500,17.437500,18.437500,-0.494375,-0.008875
121.937500,17.500000,18.562500,-0.494437,-0.008125
121.562500,17.562500,18.625000,-0.494500,-0.008312
121.000000,17.625000,18.687500,-0.494750,-0.007438
120.375000,17.750000,18.812500,-0.495000,-0.007500
120.125000,17.812500,18.875000,-0.494875,-0.007250
119.687500,17.875000,19.000000,-0.494813,-0.007063
119.625000,17.937500,19.062500,-0.494625,-0.006625
119.062500,18.062500,19.187500,-0.494563,-0.005938
118.437500,18.125000,19.250000,-0.494563,-0.006687
118.187500,18.062500,19.187500,-0.494250,-0.007375
117.687500,18.000000,19.062500,-0.494687,-0.008188
117.625000,17.875000,19.000000,-0.494563,-0.008937
117.250000,17.812500,18.875000,-0.494625,-0.009812
117.000000,17.687500,18.750000,-0.494625,-0.010375
116.937500,17.625000,18.625000,-0.494750,-0.011312
116.812500,17.500000,18.500000,-0.494375,-0.011937
116.812500,17.437500,18.437500,-0.494188,-0.012312
117.000000,17.312500,18.312500,-0.494875,-0.013250
117.062500,17.250000,18.187500,-0.494750,-0.013625
117.250000,17.187500,18.125000,-0.494687,-0.014250
117.250000,17.125000,18.062500,-0.495187,-0.015125
117.250000,17.062500,17.937500,-0.495063,-0.015500
117.625000,17.000000,17.875000,-0.495063,-0.016062
118.062500,16.937500,17.812500,-0.494937,-0.016875
118.125000,16.812500,17.687500,-0.495250,-0.017625
118.375000,16.750000,17.625000,-0.495125,-0.018187
118.625000,16.687500,17.500000,-0.495000,-0.019375
118.875000,16.562500,17.375000,-0.495438,-0.019812
118.812500,16.437500,17.250000,-0.495250,-0.020625
118.812500,16.312500,17.125000,-0.495375,-0.021312
119.125000,16.250000,17.000000,-0.495375,-0.021812
119.125000,16.125000,16.875000,-0.495250,-0.022750
119.125000,16.000000,16.750000,-0.495375,-0.023000
119.125000,15.937500,16.625000,-0.495500,-0.023250
119.562500,15.812500,16.500000,-0.495438,-0.023937
120.312500,15.750000,16.375000,-0.495187,-0.024688
121.187500,15.687500,16.312500,-0.495438,-0.025125
121.500000,15.562500,16.187500,-0.495750,-0.026187
122.250000,15.500000,16.125000,-0.496062,-0.026563
122.437500,15.437500,16.000000,-0.496125,-0.026812
123.125000,15.375000,15.937500,-0.496000,-0.027813
123.875000,15.312500,15.812500,-0.495750,-0.028375
124.250000,15.187500,15.750000,-0.495688,-0.028937
124.812500,15.125000,15.625000,-0.496125,-0.029375
124.875000,15.062500,15.562500,-0.495438,-0.029938
125.437500,14.937500,15.437500,-0.495625,-0.030500
126.000000,14.875000,15.375000,-0.496125,-0.031187
126.312500,14.812500,15.312500,-0.496125,-0.031875
127.000000,14.750000,15.187500,-0.496375,-0.032375
127.375000,14.625000,15.062500,-0.496312,-0.033187
128.187500,14.500000,14.937500,-0.496563,-0.034063
129.062500,14.437500,14.812500,-0.496312,-0.034562
129.500000,14.312500,14.750000,-0.495938,-0.035125
130.000000,14.250000,14.625000,-0.496312,-0.035750
130.312500,14.187500,14.562500,-0.496000,-0.036250
130.937500,14.062500,14.437500,-0.496375,-0.037125
131.687500,14.000000,14.375000,-0.496500,-0.037937
132.062500,13.937500,14.250000,-0.496563,-0.038312
133.000000,13.812500,14.187500,-0.496813,-0.039063
133.437500,13.750000,14.062500,-0.496750,-0.039687
133.812500,13.687500,14.000000,-0.496875,-0.040187
134.500000,13.625000,13.937500,-0.496813,-0.040937
134.875000,13.562500,13.812500,-0.496625,-0.041125
135.562500,13.500000,13.750000,-0.496938,-0.041625
136.125000,13.437500,13.687500,-0.496437,-0.042438
136.437500,13.375000,13.625000,-0.496687,-0.042875
137.312500,13.312500,13.562500,-0.497125,-0.043187
137.687500,13.250000,13.500000,-0.497125,-0.044187
138.250000,13.187500,13.375000,-0.497063,-0.045000
138.750000,13.125000,13.312500,-0.497438,-0.045625
138.937500,13.062500,13.187500,-0.497125,-0.046375
139.437500,12.937500,13.125000,-0.497250,-0.046750
139.562500,12.875000,13.000000,-0.497375,-0.047062
140.437500,12.750000,12.937500,-0.497187,-0.047688
141.375000,12.687500,12.812500,-0.497562,-0.048312
141.812500,12.625000,12.750000,-0.497875,-0.048562
142.250000,12.562500,12.625000,-0.498125,-0.049562
142.562500,12.500000,12.562500,-0.498188,-0.050125
142.812500,12.375000,12.500000,-0.498125,-0.050937
142.812500,12.375000,12.437500,-0.498437,-0.051250
143.125000,12.312500,12.375000,-0.498563,-0.051688
143.750000,12.312500,12.312500,-0.498312,-0.052250
144.625000,12.250000,12.312500,-0.498563,-0.052625
144.875000,12.187500,12.250000,-0.498437,-0.053375
145.375000,12.187500,12.187500,-0.498625,-0.053937
145.687500,12.062500,12.187500,-0.498813,-0.054250
146.312500,11.937500,12.125000,-0.498437,-0.054750
147.000000,11.875000,12.062500,-0.498500,-0.054938
147.437500,11.812500,12.000000,-0.498375,-0.055562
148.000000,11.750000,11.937500,-0.498688,-0.055813
148.375000,11.750000,11.875000,-0.498125,-0.056562
149.125000,11.687500,11.812500,-0.498750,-0.057562
149.750000,11.562500,11.687500,-0.498813,-0.058063
150.187500,11.500000,11.625000,-0.498875,-0.058375
150.625000,11.437500,11.500000,-0.498750,-0.059188
150.875000,11.312500,11.437500,-0.499063,-0.059750
151.437500,11.250000,11.375000,-0.499000,-0.059875
151.937500,11.187500,11.250000,-0.498688,-0.060562
152.375000,11.062500,11.187500,-0.498625,-0.061000
152.937500,11.062500,11.125000,-0.498750,-0.060938
153.187500,10.937500,11.000000,-0.498875,-0.061125
153.812500,10.812500,10.875000,-0.498625,-0.061625
154.500000,10.750000,10.812500,-0.498688,-0.062188
154.875000,10.687500,10.750000,-0.498937,-0.062375
155.562500,10.625000,10.625000,-0.498688,-0.063000
156.250000,10.500000,10.562500,-0.498875,-0.063437
156.750000,10.437500,10.437500,-0.498625,-0.064063
157.000000,10.375000,10.375000,-0.498625,-0.064000
157.250000,10.312500,10.312500,-0.498250,-0.064500
157.687500,10.250000,10.250000,-0.498875,-0.065375
158.187500,10.125000,10.125000,-0.499125,-0.065625
158.562500,10.062500,10.062500,-0.498750,-0.065937
159.125000,9.937500,9.937500,-0.499125,-0.066125
159.437500,9.875000,9.875000,-0.499063,-0.066875
160.062500,9.750000,9.750000,-0.499125,-0.067375
160.625000,9.625000,9.625000,-0.499187,-0.067937
160.812500,9.500000,9.500000,-0.499187,-0.068562
161.687500,9.437500,9.375000,-0.499000,-0.068625
162.062500,9.312500,9.312500,-0.499250,-0.069437
162.812500,9.187500,9.187500,-0.499312,-0.069875
163.312500,9.125000,9.125000,-0.499187,-0.070187
163.437500,9.062500,9.062500,-0.499563,-0.070625
163.750000,8.937500,8.937500,-0.499250,-0.070937
163.937500,8.875000,8.875000,-0.499563,-0.071438
164.500000,8.812500,8.812500,-0.499312,-0.071875
165.062500,8.687500,8.687500,-0.499375,-0.072000
165.375000,8.625000,8.625000,-0.499000,-0.072562
165.875000,8.500000,8.562500,-0.499187,-0.072875
166.375000,8.437500,8.437500,-0.499125,-0.072938
167.062500,8.375000,8.375000,-0.499000,-0.073312
167.375000,8.250000,8.312500,-0.499250,-0.073563
167.562500,8.187500,8.187500,-0.499250,-0.073625
167.937500,8.125000,8.125000,-0.499187,-0.074187
168.375000,8.000000,8.062500,-0.499375,-0.074688
168.625000,7.937500,7.937500,-0.499000,-0.074875
169.250000,7.812500,7.875000,-0.499312,-0.075062
169.562500,7.687500,7.812500,-0.499437,-0.075750
169.875000,7.625000,7.687500,-0.499187,-0.075750
170.187500,7.500000,7.625000,-0.499312,-0.076063
170.437500,7.437500,7.562500,-0.499312,-0.076687
170.812500,7.312500,7.437500,-0.499563,-0.076937
171.062500,7.250000,7.375000,-0.499437,-0.076875
171.687500,7.187500,7.312500,-0.499563,-0.077688
172.187500,7.062500,7.187500,-0.499250,-0.077625
172.562500,7.000000,7.125000,-0.499125,-0.077500
173.312500,6.937500,7.062500,-0.499437,-0.077688
173.625000,6.875000,6.937500,-0.499563,-0.077937
173.750000,6.750000,6.875000,-0.499312,-0.077750
173.875000,6.687500,6.812500,-0.499250,-0.078312
174.187500,6.687500,6.812500,-0.499500,-0.078250
174.687500,6.625000,6.750000,-0.499500,-0.078562
174.687500,6.562500,6.687500,-0.499625,-0.078813
174.687500,6.500000,6.562500,-0.499500,-0.078625
174.750000,6.437500,6.500000,-0.499312,-0.078813
175.187500,6.375000,6.437500,-0.499187,-0.079000
175.937500,6.312500,6.375000,-0.499187,-0.079562
176.250000,6.250000,6.250000,-0.499375,-0.080062
176.312500,6.187500,6.187500,-0.499312,-0.079938
176.750000,6.125000,6.125000,-0.499437,-0.079875
176.812500,6.062500,6.062500,-0.499688,-0.080375
177.187500,5.937500,5.937500,-0.499750,-0.080437
177.375000,5.875000,5.875000,-0.499813,-0.080500
177.562500,5.812500,5.750000,-0.499500,-0.080687
177.562500,5.750000,5.687500,-0.499625,-0.080875
177.687500,5.687500,5.625000,-0.499813,-0.081437
177.937500,5.625000,5.562500,-0.499750,-0.081437
178.187500,5.562500,5.500000,-0.500000,-0.082000
178.250000,5.500000,5.437500,-0.499875,-0.081813
178.500000,5.437500,5.375000,-0.499938,-0.081875
178.562500,5.375000,5.312500,-0.499938,-0.082000
178.562500,5.375000,5.250000,-0.499563,-0.082188
178.562500,5.312500,5.187500,-0.499688,-0.082313
178.562500,5.250000,5.125000,-0.499688,-0.082125
178.562500,5.250000,5.062500,-0.499938,-0.082438
178.562500,5.187500,5.000000,-0.500000,-0.082687
178.562500,5.125000,4.937500,-0.500062,-0.082500
178.562500,5.062500,4.875000,-0.499875,-0.082625
178.562500,5.000000,4.812500,-0.499938,-0.083063
179.062500,4.937500,4.750000,-0.500125,-0.083063
179.437500,4.812500,4.687500,-0.500125,-0.083125
179.562500,4.750000,4.625000,-0.499688,-0.083438
179.875000,4.687500,4.500000,-0.500250,-0.083375
180.125000,4.625000,4.437500,-0.500062,-0.083625
180.750000,4.562500,4.375000,-0.500250,-0.083625
180.750000,4.500000,4.375000,-0.500062,-0.083375
180.812500,4.500000,4.312500,-0.500437,-0.083563
181.187500,4.437500,4.250000,-0.500062,-0.083563
181.187500,4.375000,4.187500,-0.499563,-0.083875
181.500000,4.312500,4.125000,-0.500000,-0.083375
181.687500,4.250000,4.062500,-0.499750,-0.083750
181.750000,4.187500,4.000000,-0.499938,-0.083750
182.000000,4.125000,4.000000,-0.499938,-0.083312
182.312500,4.062500,3.937500,-0.500500,-0.083938
182.562500,4.000000,3.875000,-0.500187,-0.083812
182.875000,4.000000,3.812500,-0.500250,-0.083750
182.937500,3.937500,3.812500,-0.500687,-0.083812
183.125000,3.875000,3.750000,-0.500250,-0.083563
183.312500,3.875000,3.750000,-0.500812,-0.083875
183.312500,3.812500,3.687500,-0.500500,-0.083687
183.437500,3.750000,3.625000,-0.500062,-0.083687
183.437500,3.687500,3.625000,-0.500437,-0.083812
183.437500,3.625000,3.562500,-0.500687,-0.083875
183.437500,3.625000,3.500000,-0.500937,-0.084062
183.437500,3.562500,3.437500,-0.501062,-0.083875
183.437500,3.500000,3.437500,-0.499938,-0.083375
183.437500,3.437500,3.375000,-0.500000,-0.083938
183.437500,3.437500,3.375000,-0.501125,-0.083875
183.437500,3.437500,3.375000,-0.501125,-0.083938
183.437500,3.437500,3.375000,-0.500625,-0.083750
183.437500,3.437500,3.375000,-0.500562,-0.084187
183.437500,3.437500,3.375000,-0.500875,-0.083938
183.437500,3.375000,3.312500,-0.501062,-0.083750
183.437500,3.312500,3.250000,-0.501062,-0.083875
183.437500,3.250000,3.187500,-0.500875,-0.083875
183.437500,3.187500,3.125000,-0.501000,-0.083875
183.437500,3.125000,3.062500,-0.501000,-0.083812
183.437500,3.125000,3.000000,-0.501125,-0.083875
183.437500,3.062500,3.000000,-0.500812,-0.083938
183.437500,3.000000,2.937500,-0.500937,-0.083687
183.437500,2.937500,2.875000,-0.500437,-0.083750
183.437500,2.937500,2.875000,-0.500812,-0.084062
183.437500,2.875000,2.812500,-0.500687,-0.084000
183.937500,2.812500,2.750000,-0.500812,-0.083812
184.125000,2.750000,2.750000,-0.500625,-0.084000
184.187500,2.750000,2.687500,-0.500875,-0.084062
184.375000,2.687500,2.687500,-0.500375,-0.084125
184.875000,2.625000,2.562500,-0.500500,-0.084125
184.875000,2.562500,2.500000,-0.500500,-0.084187
185.000000,2.437500,2.437500,-0.500437,-0.084375
185.375000,2.375000,2.375000,-0.500812,-0.084563
185.625000,2.312500,2.312500,-0.500625,-0.084187
185.687500,2.250000,2.250000,-0.500562,-0.084500
186.062500,2.187500,2.250000,-0.501000,-0.084688
186.250000,2.125000,2.125000,-0.501375,-0.084313
186.500000,2.062500,2.062500,-0.501500,-0.084688
186.562500,2.000000,2.000000,-0.501812,-0.084437
187.000000,1.875000,1.937500,-0.501625,-0.084375
187.000000,1.875000,1.937500,-0.501250,-0.084375
187.125000,1.750000,1.812500,-0.501312,-0.084062
187.500000,1.687500,1.750000,-0.501437,-0.084375
187.750000,1.687500,1.750000,-0.501125,-0.084000
188.062500,1.625000,1.687500,-0.500750,-0.084375
188.187500,1.562500,1.625000,-0.501500,-0.084563
188.187500,1.500000,1.625000,-0.501562,-0.084875
188.187500,1.437500,1.562500,-0.501750,-0.084688
188.687500,1.312500,1.500000,-0.501688,-0.084688
189.000000,1.187500,1.375000,-0.501812,-0.084937
189.312500,1.062500,1.250000,-0.501625,-0.084688
189.625000,1.000000,1.187500,-0.501688,-0.085062
189.687500,0.875000,1.125000,-0.501812,-0.085125
189.937500,0.812500,1.062500,-0.501812,-0.084937
190.250000,0.687500,0.937500,-0.501562,-0.084875
190.312500,0.687500,0.937500,-0.502000,-0.084187
190.562500,0.750000,0.937500,-0.501875,-0.083438
190.625000,0.875000,0.937500,-0.502062,-0.083438
190.562500,1.000000,0.937500,-0.502187,-0.082750
190.562500,1.062500,1.000000,-0.502312,-0.082375
190.312500,1.187500,1.000000,-0.502812,-0.082062
190.312500,1.312500,1.000000,-0.502812,-0.081312
190.312500,1.437500,1.062500,-0.502937,-0.081063
190.375000,1.562500,1.062500,-0.502937,-0.081125
190.375000,1.687500,1.125000,-0.503375,-0.080187
190.375000,1.812500,1.125000,-0.503375,-0.079875
190.312500,1.937500,1.125000,-0.503812,-0.079562
190.187500,2.062500,1.187500,-0.503875,-0.079750
190.125000,2.187500,1.250000,-0.504188,-0.079375
190.125000,2.312500,1.187500,-0.504437,-0.079062
190.125000,2.437500,1.250000,-0.504062,-0.078687
190.125000,2.562500,1.250000,-0.504188,-0.078562
190.125000,2.687500,1.250000,-0.504188,-0.077937
190.125000,2.812500,1.250000,-0.504562,-0.077625
190.125000,3.000000,1.312500,-0.504500,-0.077562
190.125000,3.125000,1.312500,-0.504875,-0.077437
190.125000,3.250000,1.375000,-0.504812,-0.077188
190.125000,3.312500,1.375000,-0.504750,-0.077188
190.125000,3.500000,1.437500,-0.505625,-0.077000
189.687500,3.625000,1.437500,-0.505500,-0.077250
188.875000,3.750000,1.437500,-0.505187,-0.077000
188.000000,3.937500,1.562500,-0.505625,-0.076438
187.750000,4.062500,1.562500,-0.505938,-0.076812
187.187500,4.187500,1.625000,-0.505938,-0.076750
186.687500,4.312500,1.687500,-0.506187,-0.076687
186.625000,4.437500,1.687500,-0.506312,-0.076750
186.062500,4.562500,1.750000,-0.506312,-0.076563
185.937500,4.750000,1.750000,-0.506562,-0.076312
185.812500,4.875000,1.750000,-0.506688,-0.075875
185.125000,5.000000,1.812500,-0.506813,-0.076187
184.812500,5.062500,1.812500,-0.506500,-0.075813
184.312500,5.187500,1.812500,-0.507250,-0.075437
